"FUA","month","days","dailyS","meanDailyS","sdDailyS","cvDailyS"
"IT022L2","Jan","31","319.844402365787","0.00306062411955433","0.00490784506047532","160.354387496298"
"IT022L2","Feb","29","409.042069758515","0.00391416581111083","0.00627210050698448","160.241052874673"
"IT022L2","Mar","31","865.441849626738","0.00828150244133411","0.0134866585414514","162.852799199063"
"IT022L2","Apr","30","1030.42249879659","0.00986021931233159","0.0164696568240461","167.031343851029"
"IT022L2","May","31","1125.07907562671","0.0107659978720871","0.0178227814698809","165.546953302767"
"IT022L2","Jun","30","1039.66481497537","0.0099486599903866","0.0159511694695139","160.334853989658"
"IT022L2","Jul","31","873.843910753605","0.00836190263201635","0.0132675534543035","158.666681952314"
"IT022L2","Aug","31","752.107372941257","0.00719699312882173","0.0113985583220753","158.379452613725"
"IT022L2","Sep","30","596.472092235296","0.00570770305383861","0.00906181698078156","158.764688620008"
"IT022L2","Oct","31","493.449078394607","0.00472186519424904","0.00753150443430397","159.50274149031"
"IT022L2","Nov","30","361.524548964422","0.00345946574705436","0.00554726125706684","160.35022927428"
"IT022L2","Dec","31","291.600547251964","0.00279035575296368","0.00447945238092808","160.533379163943"
"IT023L2","Jan","31","177.432463903387","0.00128610595678044","0.00183713685541795","142.844906808217"
"IT023L2","Feb","29","176.033654189234","0.00127596678908702","0.00200079420450749","156.80613489471"
"IT023L2","Mar","31","519.047885503447","0.00376227981461027","0.00589758822464454","156.75570439344"
"IT023L2","Apr","30","857.438086401733","0.00621507590117303","0.00965839857290582","155.402745300068"
"IT023L2","May","31","1429.92124711995","0.0103646773154729","0.0138845953789152","133.960710558617"
"IT023L2","Jun","30","1242.14941268638","0.0090036272039662","0.0114017515654293","126.635091692898"
"IT023L2","Jul","31","890.483569278896","0.00645460361463672","0.00821467484028862","127.268463421374"
"IT023L2","Aug","31","733.1107284999","0.00531389833721052","0.0067699143506559","127.40014808431"
"IT023L2","Sep","30","680.348506470282","0.00493145531324275","0.00623315925610496","126.395939133153"
"IT023L2","Oct","31","510.247277996928","0.00369848926868411","0.00467725205487568","126.46385361934"
"IT023L2","Nov","30","292.187761047251","0.00211790115356696","0.00270720022841176","127.824673207827"
"IT023L2","Dec","31","167.721515596155","0.00121571687358134","0.00161268685514131","132.653160467416"
"IT024L2","Jan","31","380.691948735295","0.00431027319054477","0.00570060262585258","132.256178990179"
"IT024L2","Feb","29","460.498223564","0.00521385638418515","0.00707555541609663","135.706757047594"
"IT024L2","Mar","31","798.626800118798","0.00904221824821447","0.0121796951328575","134.698088439334"
"IT024L2","Apr","30","995.905070092566","0.0112758437319418","0.0148344292281342","131.559372236702"
"IT024L2","May","31","1287.27023923012","0.0145747405995123","0.0177274758639891","121.631501726915"
"IT024L2","Jun","30","1360.04679747698","0.0153987318842076","0.0176544323755797","114.648612030744"
"IT024L2","Jul","31","1160.51618059087","0.0131396048616524","0.0147664500403352","112.381233650569"
"IT024L2","Aug","31","959.643040757386","0.0108652775158781","0.0121287822073767","111.628830369516"
"IT024L2","Sep","30","769.033450226942","0.00870715620374246","0.00972861830896725","111.731294136951"
"IT024L2","Oct","31","553.669594604648","0.00626876196875804","0.00706431013560954","112.690674343935"
"IT024L2","Nov","30","362.642470085877","0.00410591325021939","0.0049421950347578","120.367741196035"
"IT024L2","Dec","31","304.047301707373","0.00344248660251549","0.00444637490857492","129.161720057991"
"IT025L2","Jan","31","168.57807710809","0.0037902303911705","0.00665962949729893","175.705136891225"
"IT025L2","Feb","29","222.43538446759","0.00500113282072959","0.00888742476525864","177.708232991143"
"IT025L2","Mar","31","361.211793182465","0.00812131648228218","0.0137240913581779","168.988505596586"
"IT025L2","Apr","30","414.747769071157","0.00932499424581598","0.0150480931145916","161.373752282405"
"IT025L2","May","31","494.733608207018","0.0111233583246851","0.0161332716770565","145.039575334487"
"IT025L2","Jun","30","490.910135600456","0.0110373931605202","0.0150248198541268","136.126525852765"
"IT025L2","Jul","31","401.713535049113","0.00903193864354864","0.0122184795979377","135.280808253332"
"IT025L2","Aug","31","329.592152802085","0.00741039532347247","0.0100255702608985","135.29062652221"
"IT025L2","Sep","30","260.278667901301","0.00585198344990223","0.00789808966657472","134.964319947054"
"IT025L2","Oct","31","184.661323442828","0.00415183855572157","0.00567363305910456","136.653508631395"
"IT025L2","Nov","30","144.049173232765","0.00323873402506386","0.00496330609479962","153.248338900005"
"IT025L2","Dec","31","132.6774067535","0.00298305656302134","0.0050773931917516","170.207741103274"
"IT026L2","Jan","31","1374.9241634416","0.00816579657101722","0.0103497156602038","126.744715842394"
"IT026L2","Feb","29","1908.6996631963","0.0113359366132721","0.0143568860827958","126.649315116907"
"IT026L2","Mar","31","3280.20786137865","0.0194814454635973","0.0246709909660715","126.638400688344"
"IT026L2","Apr","30","3729.01021333622","0.0221469224434374","0.0280218554835603","126.527085445516"
"IT026L2","May","31","4264.54786519173","0.0253275280633328","0.0320974397687335","126.729460879373"
"IT026L2","Jun","30","3959.05118856493","0.0235131562013881","0.029791145393546","126.699899998058"
"IT026L2","Jul","31","3248.97773092831","0.0192959669485456","0.0244634839855714","126.780295855634"
"IT026L2","Aug","31","2624.44188859891","0.0155867931807319","0.019774521030145","126.867154781972"
"IT026L2","Sep","30","1983.1992482736","0.0117783962576234","0.0149112896153864","126.598641183729"
"IT026L2","Oct","31","1549.73299557966","0.00920400173171749","0.0116293900721732","126.351454629758"
"IT026L2","Nov","30","1299.4222155587","0.00771738380504761","0.00972982649735735","126.076747550037"
"IT026L2","Dec","31","1279.24351557059","0.00759754071584187","0.00960813861973719","126.463798998839"
"IT027L1","Jan","31","1332.70489707437","0.00806956559456965","0.0103376712674162","128.106911657956"
"IT027L1","Feb","29","1944.50532636752","0.0117740343826749","0.015082850541042","128.102654118591"
"IT027L1","Mar","31","3132.36499471034","0.0189665580478004","0.0243450913378479","128.35798291125"
"IT027L1","Apr","30","3241.7957226593","0.0196291641800239","0.0252784323190272","128.779972938188"
"IT027L1","May","31","3609.23205582158","0.0218540015005666","0.028271522571636","129.365427978501"
"IT027L1","Jun","30","3576.37141254058","0.0216550293822696","0.0282900706178397","130.639724003342"
"IT027L1","Jul","31","3170.4598064481","0.0191972232031589","0.0250544851024874","130.510985038527"
"IT027L1","Aug","31","2766.75756386891","0.016752794782194","0.0218877794147882","130.651510385909"
"IT027L1","Sep","30","1997.59506048637","0.0120954942143381","0.0158179514469852","130.775569535922"
"IT027L1","Oct","31","1397.63939493702","0.00846274580348415","0.0110749246676739","130.866800502436"
"IT027L1","Nov","30","1132.41258784188","0.00685679003488833","0.00884036903196058","128.928682181889"
"IT027L1","Dec","31","1105.74594336802","0.00669532275339095","0.00858807660037584","128.269792461107"
"IT028L2","Jan","31","3.07999004818409","5.64452231826429e-05","0.000232896361534346","412.574659025548"
"IT028L2","Feb","29","3.57468346399588","6.55111876259187e-05","0.000268969754450736","410.545422010209"
"IT028L2","Mar","31","23.6282174591103","0.000433020882218053","0.00176479805700857","407.529247485225"
"IT028L2","Apr","30","39.7051586523603","0.000727653825685597","0.00298399832670033","410.059483299803"
"IT028L2","May","31","79.6348068328517","0.00145942174307905","0.0060199526443605","412.466794018696"
"IT028L2","Jun","30","119.749745308122","0.00219458537015948","0.00853870493322277","389.05524148613"
"IT028L2","Jul","31","104.898114840148","0.00192240799838999","0.00730848836050937","380.143592009355"
"IT028L2","Aug","31","74.9975813108869","0.00137443795240419","0.00527978701950093","384.108861314314"
"IT028L2","Sep","30","56.7605143036593","0.0010402176135993","0.00424915736355519","408.460929522023"
"IT028L2","Oct","31","34.5488019441688","0.000633156213469355","0.00261689389725808","413.284577159007"
"IT028L2","Nov","30","14.0655779613321","0.000257771835233151","0.00103590098492507","401.839764743706"
"IT028L2","Dec","31","3.76586090389385","6.90147876680323e-05","0.00026759651415469","387.706715448709"
"IT029L2","Jan","31","10.967797886531","0.000185728038990923","0.000342890828618018","184.619850874954"
"IT029L2","Feb","29","11.2147533164466","0.000189909967596","0.00035059146613753","184.609302279147"
"IT029L2","Mar","31","83.567997739018","0.00141513551790795","0.00260618984691596","184.165390094144"
"IT029L2","Apr","30","157.376189653855","0.00266499906277166","0.00491364695859884","184.377061412117"
"IT029L2","May","31","391.269246495502","0.00662573021684761","0.0123289573714287","186.076960092326"
"IT029L2","Jun","30","596.388134820298","0.0100992013076439","0.0187067970679832","185.230460292185"
"IT029L2","Jul","31","556.182093869508","0.00941835459450846","0.0173860856351509","184.597908909569"
"IT029L2","Aug","31","453.448592323179","0.00767867157169287","0.0142230236730978","185.227660022997"
"IT029L2","Sep","30","343.375811431885","0.00581470562768844","0.010895617688931","187.380383231239"
"IT029L2","Oct","31","165.549530014496","0.00280340592373793","0.00522262589067045","186.29574284793"
"IT029L2","Nov","30","50.8012856851035","0.000860265959140154","0.00158765499410872","184.553971622404"
"IT029L2","Dec","31","10.5564058144222","0.000178761550038477","0.000331567820782381","185.480502217067"
"IT030L2","Jan","31","6.25986664900768","0.000113510311326026","0.000280692082708542","247.283334376851"
"IT030L2","Feb","29","6.51650675667722","0.000118163972522616","0.000296388768575584","250.828372005568"
"IT030L2","Mar","31","48.780014551696","0.000884529167906289","0.00218688957722905","247.237700753893"
"IT030L2","Apr","30","76.4619625311937","0.00138648659119449","0.00342065227346933","246.713693099791"
"IT030L2","May","31","130.880754587652","0.00237326384615312","0.005851654096428","246.565678144597"
"IT030L2","Jun","30","166.810159863316","0.00302477260940227","0.00753082357041437","248.971560606089"
"IT030L2","Jul","31","128.502305263519","0.00233013536780154","0.00586998453943555","251.916031169203"
"IT030L2","Aug","31","91.0803633549285","0.00165156240217104","0.00415882393273864","251.811492394821"
"IT030L2","Sep","30","72.5685214554029","0.00131588673125776","0.00328434656481595","249.591890152786"
"IT030L2","Oct","31","45.0866205904944","0.00081755676707214","0.00202647031658452","247.86906526892"
"IT030L2","Nov","30","21.7339006202982","0.00039410133858523","0.000972855296755615","246.854096017038"
"IT030L2","Dec","31","7.72497833766568","0.000140077216538509","0.000344844719282995","246.181875828603"
"IT031L2","Jan","31","32.757820537641","0.000338173170818143","0.00102157640797629","302.086769776795"
"IT031L2","Feb","29","37.5313063006796","0.000387451932037532","0.00116266848380812","300.080703609835"
"IT031L2","Mar","31","128.181240430986","0.00132327046807464","0.00394742963427236","298.308602021164"
"IT031L2","Apr","30","233.756031432158","0.0024131647664546","0.00728130535937611","301.732623507252"
"IT031L2","May","31","308.505697653501","0.00318483794949261","0.00979069542090023","307.415811296145"
"IT031L2","Jun","30","195.638366610805","0.00201965960142055","0.00647732553893398","320.713724945435"
"IT031L2","Jul","31","126.816974635392","0.00130918656132008","0.00418413986349834","319.598442813177"
"IT031L2","Aug","31","106.99528769304","0.00110455870103379","0.00349863058734959","316.744649612114"
"IT031L2","Sep","30","106.116062400828","0.00109548207749623","0.00344386422231971","314.369745800934"
"IT031L2","Oct","31","81.232528860026","0.000838598582179958","0.00266148267406856","317.372665614335"
"IT031L2","Nov","30","42.7916771080786","0.000441757018469433","0.00140966830107123","319.104902046682"
"IT031L2","Dec","31","26.8557503994645","0.000277243544235545","0.000864871977336523","311.953874244852"
"IT032L2","Jan","31","72.3983696624326","0.00266131339738394","0.00286874737169757","107.794421150006"
"IT032L2","Feb","29","80.3403496350449","0.00295325502260862","0.00317610004496448","107.545742600956"
"IT032L2","Mar","31","188.287579448798","0.00692131963861189","0.00747786554492467","108.041037480887"
"IT032L2","Apr","30","273.629063700953","0.010058412869466","0.0110278528606535","109.638100998324"
"IT032L2","May","31","383.048542058513","0.0140805963115172","0.0156338539317622","111.031192045287"
"IT032L2","Jun","30","320.722941564274","0.0117895508588544","0.0131860618509067","111.845328195887"
"IT032L2","Jul","31","245.951362964142","0.00904099996192257","0.0101430717809656","112.189711577089"
"IT032L2","Aug","31","207.237250717255","0.00761789629162089","0.0085650345519698","112.433068449497"
"IT032L2","Sep","30","258.12614911469","0.00948853657971952","0.0107178137397598","112.955392538273"
"IT032L2","Oct","31","207.195170843862","0.00761634946492654","0.00851260197866923","111.7674814932"
"IT032L2","Nov","30","108.534536212652","0.00398965358817278","0.00436730470846856","109.465762175827"
"IT032L2","Dec","31","63.1805583584725","0.00232247310536952","0.00251801378941308","108.419502623797"
"IT033L1","Jan","31","6.56078230907724","8.98417318362945e-05","0.000305892793553088","340.479627118578"
"IT033L1","Feb","29","7.08869228160477","9.70708005587705e-05","0.000358980828518928","369.813400582379"
"IT033L1","Mar","31","57.5494773592678","0.000788068323052993","0.00296981673977733","376.847622585843"
"IT033L1","Apr","30","96.6301707450359","0.00132322968182614","0.00493469978486792","372.928438096832"
"IT033L1","May","31","174.512968905914","0.00238973747577457","0.00846846864489835","354.368156784817"
"IT033L1","Jun","30","236.540313168851","0.00323912460176993","0.0119005478376764","367.400125057667"
"IT033L1","Jul","31","209.906818932983","0.0028744121125761","0.0108562214997275","377.684934328986"
"IT033L1","Aug","31","158.505512081741","0.00217053531730809","0.0079226327959959","365.008241645273"
